XCoord,YCoord,AFFILIATION,AREA,GEOCODE,COMMUTE_TYPE,FIPS,DIST_TO_MIT_KM
-71.1230309,42.3772384,OTA,PCC,OFF_CAMPUS,DRV_PUB,2.50174E+11,4.206548463
-70.99736466,42.09852101,SUP,DSL,OFF_CAMPUS,WLK_PUB,2.50235E+11,30.51124171
-71.31621413,42.640593,SER,LL,OFF_CAMPUS,UNK,2.50173E+11,39.83748761
-71.13692772,42.38314493,OTA,SAP,OFF_CAMPUS,UNK,2.50174E+11,5.715522763
-71.28094962,42.17025858,ADM,OTH,OFF_CAMPUS,DRV,2.50214E+11,30.31604975
-71.13816124,42.39585472,OTA,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,6.930821761
-71.05790974,42.29109626,OTA,VPRES,OFF_CAMPUS,WLK_PUB,2.50251E+11,8.589709457
-71.28549842,42.49124153,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,25.51809201
-71.07035257,42.35892966,OTA,VPRES,OFF_CAMPUS,WLK_PUB,2.5025E+11,2.799715144
-71.45641783,42.24236027,RES,VPRES,OFF_CAMPUS,DRV_PUB,2.50174E+11,42.17870945
-71.08662113,42.39889443,SER,DF,OFF_CAMPUS,UNK,2.50174E+11,4.293190104
-71.18414839,42.38493578,OTA,DSL,OFF_CAMPUS,DRV_HOM,2.50174E+11,10.28662396
-71.63086606,42.66322993,SUP,LL,OFF_CAMPUS,UNK,2.50173E+11,68.92941561
-71.07394293,42.51705268,ADM,VPF,OFF_CAMPUS,WLK_PUB,2.50173E+11,17.5632174
-71.18077454,42.33872302,ADM,SSM,OFF_CAMPUS,DRV,2.50174E+11,9.360369955
-71.05771563,42.50279906,MED,EVP,OFF_CAMPUS,DRV,2.50173E+11,16.02926519
-71.33860676,42.46195871,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,29.56727065
-71.10301885,42.36427553,OTA,SCI,OFF_CAMPUS,BIC,2.50174E+11,0.714711821
-71.09856051,42.34168985,OTA,VPRES,OFF_CAMPUS,WLK_PUB,2.5025E+11,1.979046084
-71.06091062,42.34813606,RES,LL,OFF_CAMPUS,WLK_PUB,2.50251E+11,4.300113999
-82.32796329,28.2959639,SER,LL,OFF_CAMPUS,UNK,1.2101E+11,1978.012797
-71.06322391,42.36026412,OTA,VPRES,OFF_CAMPUS,UNK,2.5025E+11,3.324052931
-70.94626864,42.46192877,ADM,DF,OFF_CAMPUS,DRV,2.50092E+11,20.25592961
-71.14367187,42.40730533,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,7.580893111
-71.41976314,42.54371307,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,42.00598965
-71.09671844,42.37260532,RES,HAS,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.396256463
-71.1399905,42.41409743,SUP,LL,OFF_CAMPUS,UNK,2.50174E+11,8.032174487
-71.18348482,42.3864951,ADM,ENG,OFF_CAMPUS,DRV,2.50174E+11,10.18579011
-71.09807159,42.36597325,RES,OPV,OFF_CAMPUS,BIC_PUB,2.50174E+11,0.939858405
-71.11175726,42.36905477,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.073895226
-104.7217952,38.95138534,RES,LL,OFF_CAMPUS,UNK,80410071011,3751.745354
-70.95024774,42.16777675,SER,DSL,OFF_CAMPUS,DRV_HOM,2.50214E+11,26.48471255
-71.03211124,42.10947377,SUP,VPIST,OFF_CAMPUS,DRV,2.50235E+11,28.84879392
-71.15973931,42.39249077,RES,ENG,OFF_CAMPUS,DRV,2.50174E+11,8.2434797
-71.0980266,42.36513642,OTA,VPRES,OFF_CAMPUS,UNK,2.50174E+11,0.570497567
-71.14514236,42.41035597,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,8.407416418
-71.1791446,42.38620904,RES,HAS,OFF_CAMPUS,DRV,2.50174E+11,9.737732933
-71.11765895,42.38427493,OTA,SAP,OFF_CAMPUS,DRV_PUB,2.50174E+11,3.816434221
-71.19861249,42.27207433,RES,LL,OFF_CAMPUS,UNK,2.50214E+11,14.80440346
-71.11850695,42.25511988,SUP,ENG,OFF_CAMPUS,DRV,2.50251E+11,11.72251621
-71.14838773,42.60452419,SUP,LL,OFF_CAMPUS,UNK,2.50173E+11,26.64210306
-71.13453944,42.36093568,SUP,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,4.368830818
-71.11335753,42.38231115,OTA,OPV,OFF_CAMPUS,UNK,2.50174E+11,3.373779621
-71.08519063,42.50901302,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,16.79529929
-71.06059834,42.45563366,OTA,ENG,OFF_CAMPUS,UNK,2.50173E+11,11.0994997
-70.63046605,42.66143333,ADM,VPIST,OFF_CAMPUS,DRV_PUB,2.50092E+11,61.65897908
-71.37350768,42.59074056,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,39.95926329
-71.32388336,42.90320996,SER,LL,OFF_CAMPUS,UNK,3.3015E+11,66.2037491
-71.0662469,42.36297675,ADM,VPRD,OFF_CAMPUS,WLK_PUB,2.5025E+11,2.876725597
-71.25539596,42.48399857,SER,LL,OFF_CAMPUS,UNK,2.50174E+11,23.24408791
-71.10290404,42.39440668,RES,LL,OFF_CAMPUS,DRV_HOM,2.50174E+11,4.023594322
-71.11768297,42.34568201,OTA,VPRES,OFF_CAMPUS,DRV_HOM,2.50214E+11,3.309443864
-71.10841187,42.36894061,RES,ENG,OFF_CAMPUS,UNK,2.50174E+11,1.972831371
-71.10386435,42.77207313,SER,LL,OFF_CAMPUS,UNK,2.50093E+11,45.82601675
-71.0909274,42.63128881,RES,ENG,OFF_CAMPUS,DRV,2.50093E+11,29.25366769
-71.13497027,42.7055219,RES,LL,OFF_CAMPUS,UNK,2.50093E+11,38.58490089
-71.09249872,42.35493893,SUP,LL,ON_CAMPUS,UNK,2.50174E+11,0.761364729
-71.52714531,41.9924107,OTA,HAS,OFF_CAMPUS,UNK,4.4007E+11,63.09531004
-71.22285592,42.19471361,SER,LL,OFF_CAMPUS,UNK,2.50214E+11,22.9586457
-71.13163668,42.38817614,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,5.117501277
-71.44412146,42.38512433,ADM,HAS,OFF_CAMPUS,DRV,2.50174E+11,38.63226305
-70.97323975,42.46856065,SER,WHTKR,OFF_CAMPUS,CRP2,2.50092E+11,18.05090448
-71.26566659,42.71347601,SER,DF,OFF_CAMPUS,DRV,2.50173E+11,44.18525865
-71.10923231,42.3228699,OTA,HAS,OFF_CAMPUS,DRV_HOM,2.50251E+11,4.198829415
-70.99650938,42.40343456,SER,DF,OFF_CAMPUS,DRV_HOM,2.50252E+11,11.84985495
-71.30745567,42.66049838,SUP,LL,OFF_CAMPUS,UNK,2.50173E+11,41.24465353
-71.06579765,42.36034721,FAC,SSM,OFF_CAMPUS,WLK_PUB,2.5025E+11,3.100388865
-71.06235591,42.30602288,SER,WHTKR,OFF_CAMPUS,CRP2,2.50251E+11,6.743021276
-71.10185968,42.38117078,SER,DF,OFF_CAMPUS,UNK,2.50174E+11,2.566980677
-71.42809905,42.74586877,SER,LL,OFF_CAMPUS,UNK,3.3011E+11,57.34312996
-71.15138244,42.33835223,SUP,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,6.764920939
-71.79094077,41.37727344,RES,VPRES,OFF_CAMPUS,WLK_PUB,4.40091E+11,134.7234028
-71.26058087,42.55521099,SER,LL,OFF_CAMPUS,UNK,2.50173E+11,28.74448491
-71.22224375,42.44323132,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,16.66997701
-71.31189075,42.74155325,RES,VPRES,OFF_CAMPUS,DRV_HOM,3.30112E+11,49.10205858
-71.09566869,42.37114118,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,1.396256463
-71.0934147,42.35691652,OTA,DSL,OFF_CAMPUS,UNK,2.50174E+11,0.364101878
-71.0593026,42.30992359,SUP,APA,OFF_CAMPUS,WLK_PUB,2.50251E+11,6.69404474
-71.10251136,42.35445543,FAC,ENG,ON_CAMPUS,DRV,2.50174E+11,0.761364729
-71.11009433,42.35437728,OTA,SCI,OFF_CAMPUS,WLK,2.50174E+11,1.716018229
-71.00885695,42.26355485,OTA,SAP,OFF_CAMPUS,WLK_PUB,2.50214E+11,14.26261028
-71.12265761,42.37557903,ADM,SSM,OFF_CAMPUS,WLK_PUB,2.50174E+11,3.615656723
-71.13498967,42.34191109,RES,OPV,OFF_CAMPUS,DRV_HOM,2.50214E+11,4.658972665
-71.18570558,42.37915511,FAC,HAS,OFF_CAMPUS,DRV_PUB,2.50174E+11,10.52288558
-71.09928866,42.34763628,SER,VPRES,OFF_CAMPUS,DRV_HOM,2.5025E+11,1.197175184
-71.05883802,42.43742444,SUP,ENG,OFF_CAMPUS,DRV,2.50173E+11,9.691785888
-71.06852011,42.35996096,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,2.900384024
-71.10190743,42.35966152,OTA,ENG,ON_CAMPUS,DRV,2.50174E+11,1.111084741
-71.10913699,42.28944782,ADM,DUE,OFF_CAMPUS,WLK_PUB,2.50251E+11,8.152948408
-71.21134676,42.35528104,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,13.13472344
-71.11402729,42.39360341,OTA,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,4.326578825
-71.10926122,42.38466636,FAC,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,3.334436126
-71.11696374,42.40471458,ADM,HAS,OFF_CAMPUS,WLK_PUB,2.50174E+11,5.407389737
-71.4382261,42.75335747,SER,LL,OFF_CAMPUS,UNK,3.3011E+11,57.34312996
-70.3099899,43.65933293,OTA,DUE,OFF_CAMPUS,DRV,2.3005E+11,169.4920696
-71.44420562,42.27289208,RES,ENG,OFF_CAMPUS,DRV,2.50174E+11,40.78291839
-71.09374116,42.38509786,RES,ENG,OFF_CAMPUS,CRP2,2.50174E+11,2.64558092
-71.10465904,42.33205544,OTA,VPRES,OFF_CAMPUS,UNK,2.50251E+11,3.130711837
-71.00737682,42.25481718,OTA,VPRES,OFF_CAMPUS,DRV_HOM,2.50214E+11,14.90609347
-71.03257187,42.26953936,ADM,SSM,OFF_CAMPUS,DRV_PUB,2.50214E+11,12.18333714
-71.09310933,42.35749276,OTA,DSL,ON_CAMPUS,DRV,2.50174E+11,0.364101878
-76.86458439,39.23353555,SER,LL,OFF_CAMPUS,UNK,2.40276E+11,728.8315971
-71.07445677,42.27136821,SUP,SSM,OFF_CAMPUS,WLK_PUB,2.50251E+11,9.929357435
-71.40030789,41.84499231,RES,ENG,OFF_CAMPUS,BIC,4.4007E+11,66.39013619
-71.77817417,42.53919491,RES,VPRES,OFF_CAMPUS,UNK,2.50277E+11,78.04544072
-71.32638732,42.42569504,SUP,OTH,OFF_CAMPUS,UNK,2.50174E+11,27.33572806
-71.03976582,42.15974854,SUP,EVP,OFF_CAMPUS,WLK_PUB,2.50214E+11,23.37439663
-71.08462327,42.37021122,ADM,EVP,OFF_CAMPUS,DRV,2.50174E+11,1.328618643
-70.89961505,42.02646174,ADM,SSM,OFF_CAMPUS,WLK_PUB,2.50235E+11,43.29669939
-70.87844773,42.54951778,ADM,VPF,OFF_CAMPUS,WLK_PUB,2.50092E+11,31.8585049
-71.1605033,42.54941549,SER,WHTKR,OFF_CAMPUS,CRP2,2.50173E+11,22.46618171
-71.19049379,42.33725932,OTA,SSM,OFF_CAMPUS,WLK_PUB,2.50174E+11,10.75721382
-71.2418602,42.38396532,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,17.19978423
-71.16276089,42.42492752,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,10.5859288
-71.0616284,42.315623,OTA,SAP,OFF_CAMPUS,WLK_PUB,2.50251E+11,6.112836369
-71.1144854,42.40884549,SUP,ENG,OFF_CAMPUS,DRV,2.50173E+11,5.81948836
-70.88429936,42.54553107,SUP,APA,OFF_CAMPUS,UNK,2.50092E+11,30.95243764
-71.63195714,42.57597482,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,66.78726135
-71.2753972,42.57775024,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,32.25731972
-71.11672079,42.34177808,ADM,VPRD,OFF_CAMPUS,DRV_HOM,2.50214E+11,2.867407868
-71.13638248,42.33704048,SUP,ENG,OFF_CAMPUS,WLK_PUB,2.50214E+11,5.06298354
-71.15460269,42.38085889,OTA,VPRES,OFF_CAMPUS,BIC,2.50174E+11,7.012085298
-71.32159054,42.29348074,RES,OPV,OFF_CAMPUS,DRV_HOM,2.50174E+11,26.7771921
-71.11548868,42.35941862,OTA,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.202463349
-71.08873409,42.3486682,RES,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,1.215416895
-70.95182731,41.96820911,ADM,VPIST,OFF_CAMPUS,DRV,2.50235E+11,46.33985612
-71.0912941,42.32350121,SER,DF,OFF_CAMPUS,DRV_HOM,2.50251E+11,3.970744093
-71.43129935,42.47725754,RES,ENG,OFF_CAMPUS,DRV,2.50174E+11,40.45787033
-71.13697504,42.34837204,SUP,SSM,OFF_CAMPUS,WLK_PUB,2.5025E+11,4.867814889
-71.08406416,42.36786415,OTA,DUE,OFF_CAMPUS,UNK,2.50174E+11,1.328618643
-71.78277555,43.28254977,RES,LL,OFF_CAMPUS,WLK_PUB,3.3013E+11,134.2496711
-71.15499603,42.38112153,OTA,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,7.012085298
-70.94630742,42.59093259,ADM,VPRES,OFF_CAMPUS,DRV_PUB,2.50092E+11,30.66269309
-70.80717831,42.56218396,RES,LL,OFF_CAMPUS,UNK,2.50092E+11,37.90886694
-71.16575791,42.39078037,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,8.559360477
-71.05466139,42.4041451,OTA,SSM,OFF_CAMPUS,UNK,2.50173E+11,6.786926938
-70.93055823,42.86876999,RES,LL,OFF_CAMPUS,UNK,2.50093E+11,59.65394997
-71.1107757,42.45615144,SER,EVP,OFF_CAMPUS,DRV_PUB,2.50173E+11,11.72172477
-71.13092598,42.41800573,SER,DF,OFF_CAMPUS,DRV,2.50173E+11,7.760342969
-71.09077035,42.385374,SUP,EVP,OFF_CAMPUS,DRV_HOM,2.50174E+11,2.9803423
-71.2006057,42.0167748,RES,SCI,OFF_CAMPUS,WLK_PUB,2.50056E+11,40.06645511
-71.08349634,42.34209531,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,2.208080035
-71.49094153,42.72288512,RES,LL,OFF_CAMPUS,UNK,3.3011E+11,59.68856886
-71.4547282,42.38741929,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,38.63226305
-71.10595926,42.37042108,RES,LL,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.985755147
-71.11775336,42.42154831,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,7.917367326
-71.1687836,42.28968943,ADM,DF,OFF_CAMPUS,DRV,2.50251E+11,11.51609213
-71.13326637,42.60297569,RES,LL,OFF_CAMPUS,UNK,2.50093E+11,28.31515093
-71.11171149,42.40386355,SER,DF,OFF_CAMPUS,UNK,2.50173E+11,5.256755605
-71.10151043,42.37958196,OTA,HAS,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.566980677
-71.12339939,42.37676737,ADM,LIB,OFF_CAMPUS,WLK_PUB,2.50174E+11,4.206548463
-71.21280558,42.31106954,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,14.15046121
-71.18529204,42.48722903,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,17.33334779
-71.61655776,42.87479562,RES,LL,OFF_CAMPUS,UNK,3.3011E+11,82.74470103
-71.0918198,42.3709227,RES,ENG,OFF_CAMPUS,BIC,2.50174E+11,1.263809294
-71.23414691,42.35830485,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,15.63597146
-71.02546447,41.95525332,SER,EVP,OFF_CAMPUS,DRV_HOM,2.50235E+11,46.13617607
-71.10143675,42.37183528,FAC,SSM,OFF_CAMPUS,BIC,2.50174E+11,1.600790279
-71.31978053,42.25796187,FAC,ENG,OFF_CAMPUS,DRV_HOM,2.50174E+11,27.91729799
-71.13904788,42.33859611,OTA,SSM,OFF_CAMPUS,DRV_HOM,2.50214E+11,5.256651172
-71.25430613,42.42755185,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,18.5825193
-71.21899254,42.49091129,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,19.66218951
-71.73130694,42.61163484,RES,LL,OFF_CAMPUS,UNK,2.50277E+11,74.83195078
-71.13089558,42.28277942,RES,ENG,OFF_CAMPUS,DRV,2.50251E+11,9.537851131
-71.23935726,42.40734133,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,16.96972551
-71.23567747,42.60643836,SER,DSL,OFF_CAMPUS,DRV,2.50173E+11,31.40975211
-71.10648961,42.36449273,OTA,ENG,OFF_CAMPUS,CRP_PUB,2.50174E+11,1.315696477
-71.270148,42.54859379,ADM,SSM,OFF_CAMPUS,DRV_PUB,2.50173E+11,28.58056092
-71.10488954,42.3621198,FAC,ENG,ON_CAMPUS,WLK_PUB,2.50174E+11,1.111084741
-71.16931292,42.43368544,ADM,VPIST,OFF_CAMPUS,DRV_PUB,2.50174E+11,11.86583456
-71.13946157,42.41077847,SUP,EVP,OFF_CAMPUS,DRV,2.50174E+11,7.659189392
-71.04334548,42.17573711,SER,LL,OFF_CAMPUS,UNK,2.50214E+11,20.74636428
-71.11679916,42.38456306,OTA,HAS,OFF_CAMPUS,BIC,2.50174E+11,3.816434221
-71.10146636,42.37429722,OTA,ENG,OFF_CAMPUS,DRV_PUB,2.50174E+11,1.753866844
-71.11265311,42.39766619,ADM,VPRES,OFF_CAMPUS,WLK_PUB,2.50174E+11,4.712987559
-71.47735995,42.46676088,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,43.15043839
-71.1140477,42.33622408,OTA,VPRES,OFF_CAMPUS,DRV,2.50214E+11,3.527319588
-118.2887498,33.90949929,SUP,LL,OFF_CAMPUS,UNK,60372911201,5274.989695
-71.08193974,42.3426615,OTA,VPRES,OFF_CAMPUS,WLK_PUB,2.50251E+11,2.356965349
-71.06684438,42.36547713,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.5025E+11,3.193262812
-71.04052544,42.45075281,ADM,OTH,OFF_CAMPUS,DRV,2.50173E+11,11.9920316
-71.12191794,42.3352424,OTA,SCI,OFF_CAMPUS,WLK_PUB,2.50214E+11,4.244229803
-70.99434888,42.19511832,SUP,EVP,OFF_CAMPUS,WLK_PUB,2.50214E+11,21.36103534
-71.01059415,42.24568274,ADM,DUE,OFF_CAMPUS,DRV,2.50214E+11,15.06403304
-71.15073541,42.2573043,SER,DF,OFF_CAMPUS,DRV_HOM,2.50214E+11,13.29201583
-71.08445055,42.37241601,OTA,SCI,OFF_CAMPUS,UNK,2.50174E+11,1.729924277
-71.13894984,42.3346425,OTA,ENG,OFF_CAMPUS,DRV,2.50214E+11,5.640709998
-71.34191199,42.33367698,ADM,ENG,OFF_CAMPUS,DRV,2.50174E+11,28.73613199
-71.16283991,42.37993645,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,7.855657213
-71.05588605,42.49184946,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,15.36986895
-71.23817614,42.31940288,OTA,SSM,OFF_CAMPUS,UNK,2.50214E+11,17.76970128
-71.1140266,42.42541234,SER,DSL,OFF_CAMPUS,CRP2,2.50173E+11,7.917367326
-71.12447685,41.86950589,RES,LL,OFF_CAMPUS,UNK,2.50056E+11,53.55592287
-70.74392234,41.97817592,ADM,SSM,OFF_CAMPUS,WLK_PUB,2.50235E+11,59.16178204
-71.52403456,42.56982432,ADM,VPIST,OFF_CAMPUS,DRV,2.50173E+11,54.92721242
-71.06031323,42.43422832,RES,SCI,OFF_CAMPUS,UNK,2.50173E+11,9.218786633
-71.11170399,42.38908032,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,3.881167014
-71.10264994,42.37832614,RES,OPV,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.371040442
-71.09834999,42.3677804,OTA,ENG,OFF_CAMPUS,UNK,2.50174E+11,0.939858405
-71.07946188,42.42171696,SER,WHTKR,OFF_CAMPUS,WLK_PUB,2.50173E+11,7.154741835
-71.34722245,42.6057733,RES,SCI,OFF_CAMPUS,UNK,2.50173E+11,39.80738641
-71.10879192,42.35710912,RES,WHTKR,OFF_CAMPUS,WLK,2.50174E+11,1.716018229
-70.98285988,42.25206659,SUP,EVP,OFF_CAMPUS,WLK_PUB,2.50214E+11,17.9092243
-71.01655984,42.51864782,RES,LL,OFF_CAMPUS,UNK,2.50092E+11,19.42399042
-71.19656427,42.38801247,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,12.45129449
-71.07948636,42.38710246,ADM,LIB,OFF_CAMPUS,BIC,2.50174E+11,3.383002238
-71.10081951,42.38315189,RES,LL,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.566980677
-71.49207772,42.56677856,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,50.21382498
-71.10925828,42.36954682,RES,VPRES,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.972831371
-71.15457015,42.34908651,SUP,SSM,OFF_CAMPUS,WLK_PUB,2.5025E+11,7.078076314
-70.84919925,42.05846978,SUP,VPRES,OFF_CAMPUS,DRV,2.50235E+11,42.32770526
-71.07640659,42.32672061,SER,DF,OFF_CAMPUS,UNK,2.50251E+11,4.248387808
-71.09678981,42.40260591,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,5.539607994
-71.02474849,42.26144659,ADM,DF,OFF_CAMPUS,UNK,2.50214E+11,13.32455221
-71.11651375,42.38920976,OTA,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,4.040692888
-71.09591821,42.37796542,ADM,LIB,OFF_CAMPUS,UNK,2.50174E+11,2.157775814
-71.11546039,42.29174678,OTA,WHTKR,OFF_CAMPUS,WLK_PUB,2.50251E+11,7.846470431
-71.17215446,42.3482827,OTA,ENG,OFF_CAMPUS,UNK,2.5025E+11,8.393034157
-71.10949405,42.35915551,OTA,OPV,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.763787053
-71.03051194,42.36511956,RES,SCI,OFF_CAMPUS,WLK_PUB,2.50251E+11,6.891966654
-71.07649945,42.36119416,OTA,HAS,ON_CAMPUS,WLK_PUB,2.50174E+11,0.852588261
-71.23152874,42.14981275,RES,LL,OFF_CAMPUS,WLK_PUB,2.50214E+11,27.8203587
-71.09371486,42.5709257,ADM,VPF,OFF_CAMPUS,DRV,2.50173E+11,24.52473636
-71.38123771,42.75936417,SER,LL,OFF_CAMPUS,UNK,3.3011E+11,55.80376815
-71.09748779,42.36735418,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,0.939858405
-71.10804301,42.3694229,ADM,LIB,OFF_CAMPUS,DRV_PUB,2.50174E+11,1.972831371
-71.10342294,42.6322958,RES,LL,OFF_CAMPUS,UNK,2.50093E+11,30.49060138
-71.11312912,42.3717688,OTA,SCI,OFF_CAMPUS,UNK,2.50174E+11,2.377879801
-71.42516803,42.4948981,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,40.87700325
-71.11420903,42.3569843,ADM,VPC,OFF_CAMPUS,DRV_HOM,2.50174E+11,2.184564232
-71.12070349,42.39553795,RES,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,5.184105379
-71.11582076,42.39996792,RES,LL,OFF_CAMPUS,BIC_PUB,2.50174E+11,5.097196052
-70.96376672,42.04531398,ADM,ENG,OFF_CAMPUS,DRV_PUB,2.50235E+11,36.7126813
-71.19235388,42.08945725,ADM,VPIST,OFF_CAMPUS,DRV,2.50214E+11,31.95795741
-71.14961423,42.41353548,SUP,SAP,OFF_CAMPUS,WLK_PUB,2.50174E+11,8.407416418
-71.10792635,42.36701153,RES,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,2.073895226
-71.22368593,42.31327095,MED,EVP,OFF_CAMPUS,DRV,2.50174E+11,14.8942007
-71.15447804,42.37129029,OTA,ENG,OFF_CAMPUS,WLK_PUB,2.50174E+11,6.806460919
-71.57851942,42.57421214,SER,LL,OFF_CAMPUS,UNK,2.50173E+11,59.13780078
-71.10370071,42.3596134,ADM,VPRD,OFF_CAMPUS,UNK,2.50174E+11,1.111084741
-71.3589828,42.5897418,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,39.08173304
-71.10834868,42.40413124,FAC,SCI,OFF_CAMPUS,DRV_PUB,2.50173E+11,5.256755605
-71.4919801,42.51953569,RES,LL,OFF_CAMPUS,UNK,2.50173E+11,45.42349033
-71.09415666,42.35653546,SER,DSL,OFF_CAMPUS,DRV,2.50174E+11,0.364101878
-71.02695396,42.40427729,SUP,OPV,OFF_CAMPUS,DRV,2.50252E+11,9.064899347
-71.27323197,42.37324002,OTA,DSL,OFF_CAMPUS,DRV_HOM,2.50174E+11,19.03857208
-71.06029897,42.45068738,ADM,DUE,OFF_CAMPUS,DRV_PUB,2.50173E+11,11.0994997
-71.10058074,42.37393157,SUP,SCI,OFF_CAMPUS,WLK_PUB,2.50174E+11,1.753866844
-71.1057865,42.3820093,SUP,LL,OFF_CAMPUS,UNK,2.50174E+11,3.060602344
-71.12395401,42.40073178,RES,OPV,OFF_CAMPUS,WLK_PUB,2.50174E+11,5.699121279
-71.10279618,42.38758018,ADM,LIB,OFF_CAMPUS,WLK_PUB,2.50174E+11,3.286159004
-71.14412193,41.76906023,ADM,DF,OFF_CAMPUS,CRP2,2.50056E+11,66.32304064
-71.38824592,41.87406594,SER,LL,OFF_CAMPUS,UNK,4.4007E+11,63.05208887
-71.0810353,42.36003229,OTA,HAS,ON_CAMPUS,DRV,2.50174E+11,0.852588261
-71.11645002,42.39772263,SUP,LL,OFF_CAMPUS,UNK,2.50174E+11,5.028567653
-71.16616446,42.49457605,SUP,ENG,OFF_CAMPUS,DRV,2.50173E+11,16.55186544
-71.19521473,42.32965168,RES,ENG,OFF_CAMPUS,DRV_HOM,2.50174E+11,12.41661485
-70.94737731,42.51684959,SER,DF,OFF_CAMPUS,DRV_HOM,2.50092E+11,23.72423632
-71.10950761,42.3358494,SUP,LL,OFF_CAMPUS,UNK,2.50251E+11,3.289709525
-71.40621059,42.45904384,RES,LL,OFF_CAMPUS,UNK,2.50174E+11,36.20607346
-70.88108688,42.60550653,RES,LL,OFF_CAMPUS,UNK,2.50092E+11,35.16809834
-71.02517225,42.41522144,OTA,ENG,OFF_CAMPUS,DRV_PUB,2.50252E+11,9.950414175
-71.06973843,42.43251123,OTA,OPV,OFF_CAMPUS,WLK_PUB,2.50173E+11,8.871046977
-70.8977518,42.55390961,RES,LL,OFF_CAMPUS,UNK,2.50092E+11,30.42283259
-70.97039392,42.51512295,RES,LL,OFF_CAMPUS,UNK,2.50092E+11,21.88680746
-71.14409309,42.40793281,RES,LL,OFF_CAMPUS,WLK_PUB,2.50174E+11,7.580893111
-71.29148246,42.25906663,MED,EVP,OFF_CAMPUS,DRV,2.50214E+11,24.52436185
-71.05570783,42.28220327,SER,EVP,OFF_CAMPUS,DRV_HOM,2.50251E+11,9.627032205
-71.47896794,42.43137969,ADM,EHS,OFF_CAMPUS,DRV_HOM,2.50173E+11,45.49961184
-71.11712383,42.38515693,OTA,VPRES,OFF_CAMPUS,WLK_PUB,2.50174E+11,3.816434221
-71.13719269,42.34512176,OTA,VPRES,OFF_CAMPUS,UNK,2.5025E+11,5.138837977
-71.10567743,42.3594534,OTA,ENG,OFF_CAMPUS,WLK,2.50174E+11,1.111084741
-71.21067967,42.46656237,OTA,ENG,OFF_CAMPUS,DRV_HOM,2.50174E+11,16.65763182
