"shapeid","osm_id","name","ref","type","oneway","bridge","tunnel","maxspeed"
"45926","418876365","NULL","NULL","residential","0","0","0","NULL"
"45927","418876366","NULL","NULL","residential","0","0","0","NULL"
"45928","418876367","NULL","NULL","residential","0","0","0","NULL"
"45929","418876368","NULL","NULL","residential","0","0","0","NULL"
"45930","418876369","NULL","NULL","residential","0","0","0","NULL"
"45931","418876370","NULL","NULL","residential","0","0","0","NULL"
"45932","418876371","NULL","NULL","residential","1","0","0","NULL"
"45933","418876372","NULL","NULL","residential","0","0","0","NULL"
"45934","418876373","NULL","NULL","residential","0","0","0","NULL"
"45935","418876374","NULL","NULL","residential","0","0","0","NULL"
"45936","418876375","NULL","NULL","residential","1","0","0","NULL"
"45937","418876376","NULL","NULL","residential","1","0","0","NULL"
"45938","418876377","NULL","NULL","residential","0","0","0","NULL"
"45939","418876378","NULL","NULL","residential","0","0","0","NULL"
"45940","418876379","NULL","NULL","residential","0","0","0","NULL"
"45941","418876380","NULL","NULL","residential","0","0","0","NULL"
"45942","418923396","Carretera San Pedro de las Colonias-Cuatro Cién","MEX 30","trunk","0","0","0","80"
"45943","418923397","Carretera Cuatro Ciénegas-San Pedro de las Colo","MEX 30","trunk","1","0","0","110"
"45944","418923398","Carretera San Pedro de las Colonias-Cuatro Cién","MEX 30","trunk","1","0","0","110"
"45945","418925453","Acceso a Tanque Nuevo","NULL","tertiary","0","0","0","30"
"45946","419949364","NULL","NULL","residential","0","0","0","NULL"
"45947","419949365","NULL","NULL","residential","0","0","0","NULL"
"45948","419949366","NULL","NULL","residential","0","0","0","NULL"
"45949","419949368","NULL","NULL","residential","0","0","0","NULL"
"45950","419949369","NULL","NULL","residential","0","0","0","NULL"
"45951","419949371","NULL","NULL","residential","0","0","0","NULL"
"45952","419949373","NULL","NULL","residential","0","0","0","NULL"
"45953","419949375","NULL","NULL","residential","0","0","0","NULL"
"45954","419949377","NULL","NULL","residential","0","0","0","NULL"
"45955","419949378","NULL","NULL","residential","0","0","0","NULL"
"45956","419949380","NULL","NULL","residential","0","0","0","NULL"
"45957","419950918","NULL","NULL","residential","0","0","0","NULL"
"45958","419950919","NULL","NULL","residential","0","0","0","NULL"
"45959","419950920","NULL","NULL","residential","0","0","0","NULL"
"45960","419950921","NULL","NULL","residential","0","0","0","NULL"
"45961","419950922","NULL","NULL","residential","0","0","0","NULL"
"45962","419950923","NULL","NULL","residential","0","0","0","NULL"
"45963","419950924","NULL","NULL","residential","0","0","0","NULL"
"45964","419950925","NULL","NULL","residential","0","0","0","NULL"
"45965","419950926","NULL","NULL","residential","0","0","0","NULL"
"45966","419950927","NULL","NULL","residential","0","0","0","NULL"
"45967","419950928","NULL","NULL","residential","0","0","0","NULL"
"45968","419950929","NULL","NULL","residential","0","0","0","NULL"
"45969","419950930","NULL","NULL","residential","0","0","0","NULL"
"45970","419950931","NULL","NULL","residential","0","0","0","NULL"
"45971","419950932","NULL","NULL","residential","0","0","0","NULL"
"45972","419950933","NULL","NULL","residential","0","0","0","NULL"
"45973","419950934","NULL","NULL","residential","0","0","0","NULL"
"45974","419950935","NULL","NULL","residential","0","0","0","NULL"
"45975","419950936","NULL","NULL","residential","0","0","0","NULL"
"45976","419950937","Calle Francisco Villa","MEX 40 Spur","secondary","0","0","0","40"
"45977","419950938","NULL","NULL","residential","0","0","0","NULL"
"45978","419950939","NULL","NULL","residential","0","0","0","NULL"
"45979","419959529","NULL","NULL","primary_link","1","0","0","NULL"
"45980","419959531","NULL","NULL","trunk_link","1","0","0","NULL"
"45981","419959533","Calle Sacramento","NULL","secondary","1","0","0","NULL"
"45982","419959535","Calle Sacramento","NULL","secondary","1","0","0","NULL"
"45983","419959536","NULL","NULL","primary_link","1","0","0","NULL"
"45984","419959537","NULL","NULL","residential","1","0","0","NULL"
"45985","419959538","Los Andes","NULL","residential","0","0","0","NULL"
"45986","419959539","Boulevard Villa de las Flores","MEX 40","primary","0","0","0","NULL"
"45987","419959540","Boulevard Villa de las Flores","MEX 40","primary","1","0","0","NULL"
"45988","420312493","NULL","NULL","track","0","0","0","NULL"
"45989","420312495","NULL","NULL","track","0","0","0","NULL"
"45990","420314040","NULL","NULL","track","0","0","0","NULL"
"45991","420314049","NULL","NULL","track","0","0","0","NULL"
"45992","420669504","NULL","NULL","residential","0","0","0","NULL"
"45993","420669505","NULL","NULL","residential","0","0","0","NULL"
"45994","420669506","NULL","NULL","residential","0","0","0","NULL"
"45995","420669507","NULL","NULL","residential","0","0","0","NULL"
"45996","420669508","NULL","NULL","residential","0","0","0","NULL"
"45997","420669509","NULL","NULL","residential","0","0","0","NULL"
"45998","420669510","NULL","NULL","residential","0","0","0","NULL"
"45999","420669511","NULL","NULL","residential","0","0","0","NULL"
"46000","420669512","NULL","NULL","residential","0","0","0","NULL"
"46001","420669513","Ramal a La Loma","DGO","secondary","0","0","0","60"
"46002","420669514","Carretera Monterreycillo-La Loma","NULL","secondary","0","0","0","NULL"
"46003","420670195","Carretera Monterreycillo-La Loma","NULL","secondary","0","0","0","NULL"
"46004","420670196","Carretera Monterreycillo-La Loma","NULL","secondary","0","0","0","NULL"
"46005","420671012","Carretera Monterreycillo-La Loma","NULL","secondary","0","0","0","NULL"
"46006","420671015","Carretera Monterreycillo-La Loma","NULL","secondary","0","0","0","NULL"
"46007","420673723","NULL","NULL","residential","0","0","0","NULL"
"46008","420673724","NULL","NULL","residential","0","0","0","NULL"
"46009","420673725","NULL","NULL","residential","0","0","0","NULL"
"46010","420720903","Avenida Independencia","DGO 22","secondary","1","0","0","60"
"46011","420720904","NULL","NULL","secondary_link","1","0","0","NULL"
"46012","420720905","NULL","NULL","secondary_link","1","0","0","NULL"
"46013","420720906","NULL","NULL","secondary_link","1","0","0","NULL"
"46014","420720907","NULL","NULL","secondary_link","1","0","0","NULL"
"46015","420720908","NULL","NULL","residential","1","0","0","NULL"
"46016","420720909","NULL","NULL","residential","1","0","0","NULL"
"46017","420720910","NULL","NULL","residential","0","0","0","NULL"
"46018","420720911","NULL","NULL","trunk_link","1","0","0","NULL"
"46019","420720912","NULL","NULL","trunk_link","1","0","0","NULL"
"46020","420720913","NULL","NULL","trunk_link","1","0","0","NULL"
"46021","420720914","NULL","NULL","trunk_link","1","0","0","NULL"
"46022","420720916","NULL","NULL","residential","0","0","0","NULL"
"46023","420720917","NULL","NULL","residential","0","0","0","NULL"
"46024","420720918","NULL","NULL","residential","1","0","0","NULL"
"46025","420720919","NULL","NULL","residential","0","0","0","NULL"
"46026","420720920","NULL","NULL","residential","0","0","0","NULL"
"46027","420720921","NULL","NULL","residential","0","0","0","NULL"
"46028","420720922","NULL","NULL","residential","1","0","0","NULL"
"46029","420720923","Avenida Independencia","DGO 22","secondary","1","0","0","60"
"46030","420720924","NULL","NULL","secondary_link","1","0","0","NULL"
"46031","420720925","NULL","NULL","residential","0","0","0","NULL"
"46032","420741667","NULL","NULL","residential","0","0","0","NULL"
"46033","420741669","NULL","NULL","residential","0","0","0","NULL"
"46034","420741672","NULL","NULL","residential","0","0","0","NULL"
"46035","420741673","Prolongación Presidente Carranza","NULL","primary","1","0","0","NULL"
"46036","420741677","NULL","NULL","residential","0","0","0","NULL"
"46037","420741679","NULL","NULL","residential","0","0","0","NULL"
"46038","420741681","NULL","NULL","residential","0","0","0","NULL"
"46039","420741684","NULL","NULL","residential","0","0","0","NULL"
"46040","420741686","NULL","NULL","primary_link","1","0","0","NULL"
"46041","420741688","NULL","NULL","residential","0","0","0","NULL"
"46042","420741690","NULL","NULL","residential","0","0","0","NULL"
"46043","420741692","NULL","NULL","residential","0","0","0","NULL"
"46044","420741694","NULL","NULL","residential","0","0","0","NULL"
"46045","420741698","Gomez Farias","NULL","secondary","0","0","0","NULL"
"46046","420741701","NULL","NULL","secondary","1","0","0","NULL"
"46047","420741704","NULL","NULL","primary_link","0","0","0","NULL"
"46048","420741705","Calle Industria","NULL","primary","1","0","0","NULL"
"46049","420741708","Calle Industria","NULL","primary","1","1","0","NULL"
"46050","420741710","NULL","NULL","residential","0","0","0","NULL"
"46051","420741712","NULL","NULL","primary_link","1","0","0","NULL"
"46052","420741714","NULL","NULL","primary_link","1","0","0","NULL"
"46053","420741716","NULL","NULL","service","1","0","0","NULL"
"46054","420741718","NULL","NULL","service","1","0","0","NULL"
"46055","420741720","NULL","NULL","service","1","0","0","NULL"
"46056","420843354","NULL","NULL","residential","0","0","0","NULL"
"46057","420843355","NULL","NULL","residential","0","0","0","NULL"
"46058","420843356","NULL","NULL","residential","0","0","0","NULL"
"46059","420843357","NULL","NULL","residential","0","0","0","NULL"
"46060","420843358","NULL","NULL","residential","0","0","0","NULL"
"46061","420843359","NULL","NULL","residential","0","0","0","NULL"
"46062","420843360","NULL","NULL","residential","0","0","0","NULL"
"46063","420843361","NULL","NULL","residential","0","0","0","NULL"
"46064","420843362","NULL","NULL","residential","0","0","0","NULL"
"46065","420843363","NULL","NULL","residential","0","0","0","NULL"
"46066","420843364","NULL","NULL","residential","0","0","0","NULL"
"46067","420843365","NULL","NULL","residential","0","0","0","NULL"
"46068","420843366","NULL","NULL","residential","0","0","0","NULL"
"46069","420843367","NULL","NULL","residential","0","0","0","NULL"
"46070","420843368","NULL","NULL","residential","0","0","0","NULL"
"46071","420843369","NULL","NULL","residential","0","0","0","NULL"
"46072","420843370","NULL","NULL","residential","0","0","0","NULL"
"46073","420843371","NULL","NULL","residential","0","0","0","NULL"
"46074","420843372","NULL","NULL","residential","0","0","0","NULL"
"46075","420843373","NULL","NULL","residential","0","0","0","NULL"
"46076","420846654","NULL","NULL","residential","0","0","0","NULL"
"46077","420846656","NULL","NULL","residential","0","0","0","NULL"
"46078","420846658","NULL","NULL","residential","0","0","0","NULL"
"46079","420846660","NULL","NULL","residential","0","0","0","NULL"
"46080","420846661","NULL","NULL","residential","0","0","0","NULL"
"46081","420846663","NULL","NULL","residential","0","0","0","NULL"
"46082","420846668","NULL","NULL","residential","0","0","0","NULL"
"46083","420846670","NULL","NULL","residential","0","0","0","NULL"
"46084","420846672","NULL","NULL","residential","0","0","0","NULL"
"46085","420846674","NULL","NULL","residential","0","0","0","NULL"
"46086","420846676","NULL","NULL","residential","0","0","0","NULL"
"46087","420846678","NULL","NULL","residential","0","0","0","NULL"
"46088","420846680","NULL","NULL","residential","0","0","0","NULL"
"46089","420846682","NULL","NULL","residential","0","0","0","NULL"
"46090","420846683","NULL","NULL","residential","0","0","0","NULL"
"46091","420846688","NULL","NULL","track","0","0","0","NULL"
"46092","420846689","NULL","NULL","residential","0","0","0","NULL"
"46093","420846691","NULL","NULL","residential","0","0","0","NULL"
"46094","420846693","NULL","NULL","unclassified","0","0","0","NULL"
"46095","420846696","NULL","NULL","residential","0","0","0","NULL"
"46096","420846700","NULL","NULL","unclassified","0","0","0","NULL"
"46097","420846703","NULL","NULL","unclassified","0","1","0","NULL"
"46098","420846705","NULL","NULL","residential","0","0","0","NULL"
"46099","420846707","NULL","NULL","residential","0","0","0","NULL"
"46100","420846709","NULL","NULL","unclassified","0","0","0","NULL"
"46101","420846712","NULL","NULL","track","0","0","0","NULL"
"46102","420846714","NULL","NULL","residential","0","0","0","NULL"
"46103","420846716","NULL","NULL","residential","0","0","0","NULL"
"46104","420846718","NULL","NULL","residential","0","0","0","NULL"
"46105","420846720","NULL","NULL","residential","0","0","0","NULL"
"46106","420846722","NULL","NULL","track","0","0","0","NULL"
"46107","420846724","NULL","NULL","residential","0","0","0","NULL"
"46108","420846726","NULL","NULL","residential","0","0","0","NULL"
"46109","420846728","NULL","NULL","residential","0","0","0","NULL"
"46110","420909982","NULL","NULL","residential","0","0","0","NULL"
"46111","420909983","NULL","NULL","track","0","0","0","NULL"
"46112","420909984","NULL","NULL","residential","0","0","0","NULL"
"46113","420909985","NULL","NULL","residential","0","0","0","NULL"
"46114","420909986","NULL","NULL","residential","0","0","0","NULL"
"46115","420909987","NULL","NULL","track","0","0","0","NULL"
"46116","420909988","NULL","NULL","residential","0","0","0","NULL"
"46117","420911012","Boulevard Miguel Alemán","MEX 40","trunk","1","0","0","NULL"
"46118","420911013","Boulevard Miguel Alemán","MEX 40","trunk","1","1","0","NULL"
"46119","420911014","Boulevard Miguel Alemán","MEX 40","trunk","1","0","0","NULL"
"46120","420911015","Boulevard Miguel Alemán","MEX 40","trunk","1","1","0","NULL"
"46121","420911016","NULL","NULL","trunk_link","1","0","0","NULL"
"46122","420911017","Boulevard Miguel Alemán","MEX 40","trunk","1","1","0","NULL"
"46123","420911018","NULL","NULL","trunk_link","1","0","0","NULL"
"46124","420911019","NULL","NULL","trunk_link","1","0","0","NULL"
"46125","420911020","NULL","NULL","trunk_link","1","0","0","NULL"
"46126","420911021","NULL","NULL","trunk_link","1","0","0","NULL"
"46127","420911022","Calle Guanacevi","NULL","residential","0","0","0","NULL"
"46128","420911024","NULL","NULL","trunk_link","1","0","0","NULL"
"46129","420911025","NULL","NULL","trunk_link","1","0","0","NULL"
"46130","420911026","NULL","NULL","service","0","0","0","NULL"
"46131","420911027","NULL","NULL","residential","1","0","0","NULL"
